Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
20,-1.57061,0.000117862,0.000141962,0.000134542,0.000123339,0.000175538,0.0001731,0.0148924,0.0261987,0.0261987,0.0288996,0.00786571,0.0229054,0.0518572,-0.022437,2.43624,0.0179449,1.0038,0.0110264,0.304307,0.00655448,0,0.270909,0.0205147,0.40493,0.352806,0.379883,0.232138,6.10524,4.34049,3.97277,2.28501,3.18245,2.71098,1.22674,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.668701,0.47541,0.435133,0.250275,0.543823,0.463257,0.209628,-1.56981,0.000935979,0.000935979,0.000935979,0.00179992,0.00179992,0.00179992,0.0935978,0.0935978,0.0935978,0.0935978,0.179992,0.179992,0.179992,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
21,-1.57058,0.000147249,0.000170431,0.000161634,0.000174708,0.00022881,0.000220503,0.03025,0.0275578,0.0288996,0.0275212,0.0331147,0.0540179,0.0480272,-0.0224263,2.43163,0.0179497,1.00109,0.0110283,0.303246,0.00655462,0,0.29655,0.0218512,0.438234,0.357673,0.416257,0.248161,4.41588,3.01674,2.13822,2.13316,3.2296,2.07449,1.06082,33.8463,33.8801,34.5657,35.9507,40.4124,41.6467,39.4424,0.483667,0.33042,0.234198,0.233643,0.55188,0.354492,0.181274,-1.56972,0.00103192,0.00103192,0.00103192,0.00198441,0.00198441,0.00198441,0.0982777,0.0982777,0.0982777,0.0982777,0.188992,0.188992,0.188992,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
22,-1.57054,0.000173881,0.000201655,0.000189643,0.000232736,0.00028874,0.000265243,0.0331005,0.027009,0.029339,0.0263299,0.0588795,0.0564212,0.0421279,-0.0224138,2.42679,0.0179551,0.998248,0.0110305,0.302133,0.00655477,0,0.320944,0.0262713,0.474997,0.361467,0.450693,0.258804,2.13442,3.90477,2.72261,3.60505,2.21606,0.802892,1.57962,33.8463,33.8801,34.5657,35.9507,40.4124,41.6467,39.4424,0.233781,0.427685,0.298205,0.394858,0.378684,0.1372,0.269928,-1.56962,0.00113253,0.00113253,0.00113253,0.00217791,0.00217791,0.00217791,0.102958,0.102958,0.102958,0.102958,0.197991,0.197991,0.197991,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
23,-1.57051,0.000200514,0.000231961,0.000216276,0.000291715,0.000336304,0.00030732,0.0324107,0.027009,0.0307902,0.027009,0.0596898,0.048346,0.0426741,-0.0223994,2.42173,0.0179614,0.995271,0.011033,0.300968,0.00655493,0,0.358118,0.0274828,0.516571,0.365577,0.47624,0.263219,2.64806,4.92888,3.60505,4.857,1.15511,0.990097,2.16878,33.8463,33.8801,34.5657,35.9507,40.414,41.6467,39.4424,0.290039,0.539855,0.394858,0.531982,0.197388,0.169189,0.370605,-1.56951,0.00123783,0.00123783,0.00123783,0.0023804,0.0023804,0.0023804,0.107638,0.107638,0.107638,0.107638,0.206991,0.206991,0.206991,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
24,-1.57048,0.000228064,0.00026594,0.000245204,0.000343084,0.00037816,0.000354723,0.0324107,0.0278192,0.0345715,0.0294398,0.0521273,0.0424041,0.0480759,-0.0223828,2.41643,0.0179685,0.992161,0.0110358,0.299752,0.00655509,0,0.407196,0.0276264,0.574873,0.3631,0.481103,0.258749,3.82568,6.03213,4.26695,5.6639,1.55604,1.81533,2.56964,33.8463,33.8801,34.5657,35.9507,40.414,41.6467,39.4424,0.419023,0.660694,0.467355,0.620361,0.2659,0.310207,0.439105,-1.5694,0.00134781,0.00134781,0.00134781,0.00259189,0.00259189,0.00259189,0.112317,0.112317,0.112317,0.112317,0.215991,0.215991,0.215991,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
25,-1.57044,0.000261584,0.000303593,0.000277346,0.000395405,0.00042287,0.000411713,0.0361553,0.0315959,0.038044,0.0326808,0.0491492,0.045375,0.0577992,-0.022364,2.41091,0.0179765,0.988917,0.011039,0.298483,0.00655526,0,0.474697,0.011094,0.631995,0.361204,0.474233,0.25694,4.85533,6.98831,4.41343,6.1788,2.33392,2.56964,2.68782,33.8463,33.8801,34.5657,35.9507,40.414,41.6467,39.4424,0.531799,0.765423,0.483398,0.676758,0.398824,0.439105,0.459299,-1.56929,0.00146247,0.00146247,0.00146247,0.00281238,0.00281238,0.00281238,0.116997,0.116997,0.116997,0.116997,0.22499,0.22499,0.22499,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
26,-1.5704,0.000296941,0.000348592,0.000315917,0.000450579,0.000476142,0.000481485,0.0411248,0.0358855,0.0423786,0.0363261,0.0558519,0.0540179,0.0707635,-0.0223426,2.40516,0.0179856,0.985539,0.0110425,0.297163,0.00655544,0,0.557349,-0.00581038,0.686901,0.360531,0.465175,0.262898,5.07598,7.20897,4.857,6.84121,2.94672,2.85252,2.59322,33.8463,33.8801,34.5657,35.9507,40.414,41.6467,39.4424,0.555967,0.789592,0.531982,0.749311,0.50354,0.487443,0.443134,-1.56917,0.0015818,0.0015818,0.0015818,0.00304187,0.00304187,0.00304187,0.121677,0.121677,0.121677,0.121677,0.23399,0.23399,0.23399,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
27,-1.57035,0.000337348,0.000395428,0.000356784,0.000516217,0.000546536,0.000568834,0.0469956,0.0410536,0.0475358,0.0413237,0.066442,0.0661386,0.0821723,-0.0223185,2.39918,0.0179958,0.982027,0.0110465,0.29579,0.00655562,0,0.66281,-0.0282393,0.739605,0.360983,0.469993,0.274026,5.1511,7.64994,5.07544,6.98948,2.99396,2.85242,2.26308,33.8463,33.8801,34.5657,35.9507,40.414,41.6467,39.4424,0.564195,0.837891,0.555908,0.76555,0.511613,0.487427,0.386719,-1.56904,0.00170582,0.00170582,0.00170582,0.00328036,0.00328036,0.00328036,0.126357,0.126357,0.126357,0.126357,0.24299,0.24299,0.24299,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
28,-1.5703,0.000384184,0.000445937,0.00040362,0.000592319,0.000621687,0.000659379,0.051317,0.0475358,0.051317,0.0475358,0.0772456,0.0761652,0.0918304,-0.0222915,2.39296,0.0180072,0.97838,0.0110509,0.294366,0.00655581,0,0.7737,-0.0266843,0.805704,0.362228,0.491058,0.287051,5.07598,7.42927,4.93052,7.20897,2.87609,2.64068,2.00391,33.8463,33.8801,34.5657,35.9507,40.414,41.6467,39.4424,0.555967,0.813721,0.540035,0.789592,0.491472,0.451244,0.342431,-1.56892,0.00183452,0.00183452,0.00183452,0.00352785,0.00352785,0.00352785,0.131037,0.131037,0.131037,0.131037,0.251989,0.251989,0.251989,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
29,-1.57025,0.000437449,0.000501038,0.000457343,0.000683642,0.0007054,0.000756315,0.0556384,0.0540179,0.0559085,0.0545581,0.086011,0.0848081,0.0983126,-0.0222613,2.38652,0.0180199,0.974599,0.0110558,0.292889,0.006556,0,0.895739,-0.0125435,0.900805,0.370401,0.53536,0.296683,5.22307,7.28253,5.44323,6.98948,2.80537,2.61679,1.88605,33.8463,33.8801,34.5657,35.9507,40.414,41.6467,39.4424,0.572078,0.797648,0.596191,0.76555,0.479387,0.447162,0.322291,-1.56878,0.00196789,0.00196789,0.00196789,0.00378434,0.00378434,0.00378434,0.135717,0.135717,0.135717,0.135717,0.260989,0.260989,0.260989,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
