Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
20,-3.72832e-06,-9.00122e-05,-1.3848e-05,-1.22151,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-1.85179e-05,5.29482e-06,0.0226875,0,0,0,-0.00853102,11.7152,-0.00121603,11.4534,-0.00362946,2.87255,-0.000478258,0,0,0,0,0,0,0,0.164479,8.45939,1.32607,13.3882,0.0471475,2.26308,0.684044,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0180152,0.926549,0.145243,1.4664,0.00805664,0.386719,0.116891,0,0,0,-1.22138,0,0,0,0,0,0,0.0311993,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
21,-3.72832e-06,-9.00122e-05,-1.3848e-05,-1.22149,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-1.85179e-05,5.29482e-06,0.0232277,0,0,0,-0.00853326,11.7152,-0.00121635,11.4533,-0.00362944,2.87252,-0.000478253,0,0,0,0,0,0,0,0.232608,8.45907,1.32607,13.976,-0.0527125,2.33392,0.684044,32.9689,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0254773,0.926514,0.145243,1.53078,-0.0090076,0.398824,0.116891,0,0,0,-1.22135,0,0,0,0,0,0,0.0327592,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
22,-3.72832e-06,-9.00122e-05,-1.3848e-05,-1.22147,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-2.38087e-05,5.29082e-06,0.0248482,0,0,0,-0.00853561,11.7151,-0.00121669,11.4531,-0.00362942,2.87249,-0.000478247,0,0,0,0,0,0,0,0.367786,8.38584,1.32403,14.2703,-0.0235737,2.35784,0.684044,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0402832,0.918492,0.14502,1.56301,-0.00402832,0.402913,0.116891,0,0,0,-1.22132,0,0,0,0,0,0,0.0343192,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
23,-3.72832e-06,-9.05448e-05,-1.3848e-05,-1.22144,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-2.64541e-05,5.29082e-06,0.0275837,0,0,0,-0.00853808,11.7151,-0.00121704,11.453,-0.00362939,2.87246,-0.000478241,0,0,0,0,0,0,0,0.232608,8.45907,1.17921,14.3438,0,2.26308,0.707212,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0254773,0.926514,0.129158,1.57107,0,0.386719,0.12085,0,0,0,-1.22128,0,0,0,0,0,0,0.0358792,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
24,-3.72832e-06,-9.10774e-05,-1.3848e-05,-1.22141,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-3.17449e-05,5.29482e-06,0.03025,0,0,0,-0.00854065,11.715,-0.00121741,11.4528,-0.00362937,2.87242,-0.000478236,0,0,0,0,0,0,0,0.232608,8.38551,1.25047,14.2703,0.0333383,2.33392,0.755831,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0254773,0.918457,0.136963,1.56301,0.00569691,0.398824,0.129158,0,0,0,-1.22125,0,0,0,0,0,0,0.0374391,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
25,-3.72832e-06,-9.161e-05,-1.3848e-05,-1.22137,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-3.70641e-05,5.29482e-06,0.0323779,0,0,0,-0.00854333,11.7149,-0.00121779,11.4527,-0.00362934,2.87239,-0.000478229,0,0,0,0,0,0,0,0.265214,8.38551,1.33218,14.1237,0,2.33392,0.731166,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0290486,0.918457,0.145912,1.54696,0,0.398824,0.124943,0,0,0,-1.22121,0,0,0,0,0,0,0.0389991,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
26,-3.72832e-06,-9.21427e-05,-1.3848e-05,-1.22134,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-4.23266e-05,5.29487e-06,0.036192,0,0,0,-0.00854612,11.7149,-0.00121819,11.4525,-0.00362932,2.87235,-0.000478223,0,0,0,0,0,0,0,0.147114,8.53294,1.25047,13.976,0.0527125,2.3338,0.730786,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0161133,0.934605,0.136963,1.53078,0.0090076,0.398804,0.124878,0,0,0,-1.22117,0,0,0,0,0,0,0.0405591,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
27,-3.72832e-06,-9.26753e-05,-1.3848e-05,-1.2213,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-4.4972e-05,5.29082e-06,0.0406233,0,0,0,-0.00854901,11.7148,-0.0012186,11.4524,-0.00362929,2.87231,-0.000478216,0,0,0,0,0,0,0,0.147114,8.53263,1.17921,13.6089,0.0333383,2.33428,0.707212,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0161133,0.93457,0.129158,1.49057,0.00569691,0.398885,0.12085,0,0,0,-1.22113,0,0,0,0,0,0,0.042119,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
28,-3.72832e-06,-9.32079e-05,-1.3848e-05,-1.22125,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-5.02628e-05,5.29482e-06,0.042134,0,0,0,-0.00855202,11.7147,-0.00121903,11.4522,-0.00362926,2.87227,-0.000478209,0,0,0,0,0,0,0,0.164479,8.38584,1.25263,12.9463,0.0527125,2.3338,0.707605,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0180152,0.918492,0.1372,1.41799,0.0090076,0.398804,0.120917,0,0,0,-1.22108,0,0,0,0,0,0,0.043679,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
29,-3.72832e-06,-9.37405e-05,-1.3848e-05,-1.22121,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-5.8199e-05,5.29482e-06,0.0437545,0,0,0,-0.00855514,11.7146,-0.00121947,11.452,-0.00362923,2.87222,-0.000478202,0,0,0,0,0,0,0,0.294229,8.45907,1.25047,13.1675,0,2.33392,0.685262,32.9689,32.8223,33.2412,34.3401,39.2507,40.1989,38.6085,0.0322266,0.926514,0.136963,1.44223,0,0.398824,0.117099,0,0,0,-1.22104,0,0,0,0,0,0,0.045239,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
