Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
22,-3.72832e-06,9.86263e-06,-1.30782,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29087e-06,0.0599599,-5.29487e-06,0,0,0,0.00463192,-0.00534668,0.00462788,-0.00306357,0.00182899,-0.000584274,0.000374396,0,0,0,0,0,0,0,0.294229,-0.885745,3.23735,0.885745,0.0471475,-0.0235737,0.708782,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0322266,-0.0970148,0.354584,0.0970148,0.00805664,-0.00402832,0.121118,0,0,-1.30858,0,0,0,0,0,0,0.0343192,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
23,-3.72832e-06,9.86263e-06,-1.30776,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29482e-06,0.0610402,-5.29082e-06,0,0,0,0.00463192,-0.00534721,0.00462788,-0.00306357,0.00182899,-0.000584273,0.000374396,0,0,0,0,0,0,0,0.303284,-0.885745,3.38363,1.04025,-0.0235737,-0.0333383,0.684044,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0332184,-0.0970148,0.370605,0.113938,-0.00402832,-0.00569691,0.116891,0,0,-1.30855,0,0,0,0,0,0,0.0358792,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
24,-3.72832e-06,9.86263e-06,-1.3077,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29082e-06,0.0610402,0,0,0,0,0.00463192,-0.00534775,0.00462788,-0.00306356,0.00182899,-0.000584273,0.000374396,0,0,0,0,0,0,0,0.164479,-0.882686,3.38443,1.0298,0,-0.0666766,0.660485,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0180152,-0.0966797,0.370693,0.112793,0,-0.0113938,0.112865,0,0,-1.30851,0,0,0,0,0,0,0.0374391,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
25,-3.72832e-06,9.86263e-06,-1.30763,-9.5871e-06,2.97146e-08,-5.32617e-07,-1.91742e-05,0,0,0.0626903,5.29482e-06,0,0,0,0.00463192,-0.00534832,0.00462788,-0.00306356,0.00182899,-0.000584272,0.000374396,0,0,0,0,0,0,0,0.164479,-0.885745,3.75213,0.967493,0,-0.0527125,0.708782,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0180152,-0.0970148,0.410968,0.105969,0,-0.0090076,0.121118,0,0,-1.30847,0,0,0,0,0,0,0.0389991,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
26,-3.72832e-06,9.86263e-06,-1.30757,-9.5871e-06,2.97146e-08,-5.32617e-07,-1.91742e-05,0,0,0.0653617,5.29482e-06,0,0,0,0.00463192,-0.00534892,0.00462788,-0.00306356,0.00182899,-0.000584271,0.000374396,0,0,0,0,0,0,0,0.164479,-1.04025,3.75141,0.882686,-0.0235737,0.0471475,0.684044,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0180152,-0.113938,0.410889,0.0966797,-0.00402832,0.00805664,0.116891,0,0,-1.30843,0,0,0,0,0,0,0.0405591,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
27,-3.72832e-06,9.86263e-06,-1.3075,-9.5871e-06,2.97146e-08,-5.32617e-07,-1.91742e-05,0,0,0.0685332,5.29082e-06,0,0,0,0.00463193,-0.00534953,0.00462788,-0.00306356,0.00182899,-0.000584271,0.000374396,0,0,0,0,0,0,0,0.232608,-0.956243,3.38682,0.959068,-0.0333383,0.0235737,0.708782,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0254773,-0.104736,0.370956,0.105046,-0.00569691,0.00402832,0.121118,0,0,-1.30839,0,0,0,0,0,0,0.042119,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
28,-3.72832e-06,9.86263e-06,-1.30743,-9.5871e-06,2.97146e-08,-5.32617e-07,-1.91742e-05,0,0,0.0713036,5.29082e-06,0,0,0,0.00463193,-0.00535017,0.00462788,-0.00306356,0.00182899,-0.00058427,0.000374396,0,0,0,0,0,0,0,0.232608,-0.894861,3.16296,1.03242,0.0333383,0.0527125,0.684044,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0254773,-0.0980133,0.346436,0.11308,0.00569691,0.0090076,0.116891,0,0,-1.30835,0,0,0,0,0,0,0.043679,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
29,-3.72832e-06,9.86263e-06,-1.30736,-9.5871e-06,2.97146e-08,-5.32617e-07,-1.91742e-05,0,0,0.0734643,0,0,0,0,0.00463193,-0.00535084,0.00462788,-0.00306355,0.00182899,-0.000584269,0.000374396,0,0,0,0,0,0,0,0.220671,-0.894861,2.9432,1.03242,0,-0.0333383,0.731166,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0241699,-0.0980133,0.322366,0.11308,0,-0.00569691,0.124943,0,0,-1.3083,0,0,0,0,0,0,0.045239,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
30,-3.72832e-06,9.86263e-06,-1.30728,-9.5871e-06,2.97146e-08,-5.32617e-07,-1.91742e-05,0,0,0.0747268,0,0,0,0,0.00463193,-0.00535152,0.00462788,-0.00306355,0.00182899,-0.000584268,0.000374396,0,0,0,0,0,0,0,0.164479,-1.03242,2.8725,1.10581,-0.0333383,0.0471475,0.731166,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0180152,-0.11308,0.314622,0.121118,-0.00569691,0.00805664,0.124943,0,0,-1.30826,0,0,0,0,0,0,0.0467989,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
31,-3.72832e-06,9.86263e-06,-1.3072,-9.5871e-06,2.97146e-08,-5.32617e-07,-1.91742e-05,0,0,0.0761652,0,0,0,0,0.00463193,-0.00535223,0.00462788,-0.00306355,0.00182899,-0.000584267,0.000374396,0,0,0,0,0,0,0,0.294229,-0.885745,2.86967,0.956243,0.0235737,0.0235737,0.707212,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0322266,-0.0970148,0.314312,0.104736,0.00402832,0.00402832,0.12085,0,0,-1.30821,0,0,0,0,0,0,0.0483589,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
